,MSOA21CD_origin,MSOA21CD_dest,dist,same_LA
10846,E02001223,E02001213,2247.5825363763565,True
10847,E02001223,E02001221,2498.221322863885,True
10848,E02001223,E02001217,2645.4833231756866,True
10849,E02001223,E02001225,2658.9792858405253,True
10850,E02001223,E02001228,2809.1856771517923,True
10851,E02001223,E02001209,2944.4947730948056,True
10852,E02001223,E02001212,3025.137908528988,True
10853,E02001223,E02001210,3327.4908181189257,True
10854,E02001223,E02001220,3452.0520200567453,True
10855,E02001223,E02001216,3483.3181610860383,True
10856,E02001223,E02001205,3730.3745519606873,True
10857,E02001223,E02001207,4156.40711188213,True
10858,E02001223,E02001202,4198.947714165851,True
10859,E02001223,E02001226,4463.14278404059,True
10860,E02001223,E02001204,4562.73959394459,True
10861,E02001223,E02001224,4629.874804962219,True
10862,E02001223,E02001201,4639.871032006803,True
10863,E02001223,E02001208,4772.819691818766,True
10864,E02001223,E02001200,5079.130789969311,True
10865,E02001223,E02001214,5158.692119865188,True
10866,E02001223,E02001222,5252.698762422022,True
10867,E02001223,E02001197,5373.011236968177,True
10868,E02001223,E02001198,5555.871433462548,True
10869,E02001223,E02001206,5899.446767752891,True
10870,E02001223,E02001193,5970.541987960431,True
10871,E02001223,E02001199,5971.080794629568,True
10872,E02001223,E02001211,6304.571448891635,True
10873,E02001223,E02001215,6342.577805382045,True
10874,E02001223,E02001096,6520.141676937099,False
10875,E02001223,E02001089,6771.791756351815,False
10876,E02001223,E02001195,6830.276030327517,True
10877,E02001223,E02001194,6843.0506381366895,True
10878,E02001223,E02001192,7025.137647106194,True
10879,E02001223,E02001190,7056.5779473224675,True
10880,E02001223,E02001189,7333.403538119508,True
10881,E02001223,E02001093,7532.935220633337,False
10882,E02001223,E02001085,7586.4520888323505,False
10883,E02001223,E02001191,7842.523775439967,True
10884,E02001223,E02001087,7850.712918969825,False
10885,E02001223,E02001094,7858.376168800035,False
10886,E02001223,E02001196,7956.711463063954,True
10887,E02001223,E02001084,8144.017938954609,False
10888,E02001223,E02001078,8267.751747817596,False
10889,E02001223,E02001090,8448.56475695022,False
10890,E02001223,E02001188,8521.176898197851,True
10891,E02001223,E02001097,8638.503422314705,False
10892,E02001223,E02001187,8638.677946393995,True
10893,E02001223,E02001080,8718.761732469522,False
10894,E02001223,E02001075,8721.020891736383,False
10895,E02001223,E02001257,8799.71987784335,False
10896,E02001223,E02001082,8953.434404764805,False
10897,E02001223,E02001203,8981.547046463122,True
10898,E02001223,E02006986,9187.229136605683,False
10899,E02001223,E02001253,9192.188957609367,False
10900,E02001223,E02001095,9209.06570140906,False
10901,E02001223,E02001092,9285.344802759751,False
10902,E02001223,E02001076,9483.852043976349,False
10903,E02001223,E02001083,9488.368053332108,False
10904,E02001223,E02001086,9499.682080697654,False
10905,E02001223,E02001258,9685.01407137096,False
10906,E02001223,E02001079,9858.983664016598,False
10907,E02001223,E02001252,9896.068904427138,False
10908,E02001223,E02006985,9909.547461657716,False
10909,E02001223,E02001088,9945.003788952605,False
10910,E02001223,E02001067,9987.194432159771,False
10911,E02001223,E02001254,10108.627520965634,False
10912,E02001223,E02001070,10213.855313121372,False
10913,E02001223,E02001256,10254.85924362981,False
10914,E02001223,E02001249,10329.785167740947,False
10915,E02001223,E02001074,10539.315471335656,False
10916,E02001223,E02001065,10622.554103411305,False
10917,E02001223,E02001286,10707.622013612428,False
10918,E02001223,E02001091,10879.88274232066,False
10919,E02001223,E02001276,10884.331850732511,False
10920,E02001223,E02001069,10938.614942893928,False
10921,E02001223,E02001066,10941.159258901946,False
10922,E02001223,E02001064,11116.188674599154,False
10923,E02001223,E02001077,11117.05162747755,False
10924,E02001223,E02001280,11127.663022455685,False
10925,E02001223,E02001081,11350.882292874654,False
10926,E02001223,E02001248,11510.653558637254,False
10927,E02001223,E02001250,11565.355759407215,False
10928,E02001223,E02001061,11566.735228214256,False
10929,E02001129,E02001129,0.0,True
10930,E02001129,E02001049,973.8658037169116,False
10931,E02001129,E02001131,1005.1024508187936,True
10932,E02001129,E02001128,1682.5437127773157,True
10933,E02001129,E02001055,1944.6561316307116,False
10934,E02001129,E02001051,2085.6675921883307,False
10935,E02001129,E02001125,2111.4562162766183,True
10936,E02001129,E02001130,2220.423562384326,True
10937,E02001129,E02001056,2329.6089915434945,False
10938,E02001129,E02001047,2332.396825619497,False
10939,E02001129,E02001124,2541.8194860864924,True
10940,E02001129,E02001127,2635.789073432026,True
10941,E02001129,E02001240,2740.1320672239126,False
10942,E02001129,E02001239,2766.559673965405,False
10943,E02001129,E02001053,2977.848360900482,False
10944,E02001129,E02001238,3111.9529342204046,False
10945,E02001129,E02007000,3493.1794646973135,True
10946,E02001129,E02001112,3494.838258757932,True
10947,E02001129,E02007001,3521.9540039119292,True
10948,E02001129,E02001050,3655.342811571909,False
10949,E02001129,E02001233,3703.3170724672623,False
10950,E02001129,E02001059,3725.632169773475,False
10951,E02001129,E02001156,3771.7058553307606,False
10952,E02001129,E02001046,3810.652527847855,False
10953,E02001129,E02006983,3990.5219715900553,False
10954,E02001129,E02001126,4124.198199553443,True
10955,E02001129,E02001114,4124.884085472218,True
10956,E02001129,E02001061,4221.878141415477,False
10957,E02001129,E02006984,4357.920422179756,False
10958,E02001129,E02001121,4396.101230056031,True
10959,E02001129,E02001242,4473.696600013327,False
10960,E02001129,E02001241,4614.244884137259,False
10961,E02001129,E02006913,4663.27244822775,False
10962,E02001129,E02001052,4712.718367540421,False
10963,E02001129,E02001154,4841.856709983839,False
10964,E02001129,E02001113,4945.481331266661,True
10965,E02001129,E02001045,5014.465288618704,False
10966,E02001129,E02001234,5066.665515596011,False
10967,E02001129,E02001065,5126.807547070033,False
10968,E02001129,E02001119,5288.997563930048,True
10969,E02001129,E02001064,5329.04893278753,False
10970,E02001129,E02001107,5329.183100264329,True
10971,E02001129,E02006902,5350.860351568775,False
10972,E02001129,E02001155,5363.046889685235,False
10973,E02001129,E02001247,5403.793935277941,False
10974,E02001129,E02006915,5488.12402125806,False
10975,E02001129,E02006912,5560.30461237287,False
10976,E02001129,E02001111,5600.6493638869615,True
10977,E02001129,E02001062,5705.042304244186,False
10978,E02001129,E02001230,5727.348779568328,False
10979,E02001129,E02001067,5936.155664630643,False
10980,E02001129,E02006957,6004.937470904301,False
10981,E02001129,E02001252,6021.503299049294,False
10982,E02001129,E02001245,6096.868694497622,False
10983,E02001129,E02001235,6129.035108014077,False
10984,E02001129,E02001048,6130.221715141728,False
10985,E02001129,E02001116,6223.029334306901,True
10986,E02001129,E02001166,6238.925198406796,False
10987,E02001129,E02001123,6315.468516868708,True
10988,E02001129,E02001232,6339.6305239885305,False
10989,E02001129,E02006959,6366.651983599657,False
10990,E02001129,E02001105,6375.688875124145,True
10991,E02001129,E02001066,6441.518305420565,False
10992,E02001129,E02006985,6565.237684294753,False
10993,E02001129,E02001152,6653.845691229714,False
10994,E02001129,E02006914,6702.421320971675,False
10995,E02001129,E02001044,6710.494804523868,False
10996,E02001129,E02001106,6728.148585310913,True
10997,E02001129,E02006958,6728.337929333538,False
10998,E02001129,E02001249,6754.954698656928,False
10999,E02001129,E02006917,6842.80430262946,False
11000,E02001129,E02006986,6847.209388552832,False
11001,E02001129,E02001108,6887.352289208626,True
11002,E02001129,E02001153,6931.581860861352,False
11003,E02001129,E02001253,7062.999197472383,False
11004,E02001129,E02001187,7120.784231372733,False
11005,E02001129,E02001070,7188.494521421393,False
11006,E02001129,E02001246,7215.907355488138,False
11007,E02001129,E02001236,7224.26727370039,False
11008,E02001129,E02001109,7241.025662266841,True
11009,E02001129,E02001115,7261.583170835806,True
11010,E02001129,E02001188,7265.8085146322655,False
11011,E02001129,E02001063,7266.119590721192,False
11012,E02001129,E02006960,7411.046771885425,False
11013,E02001129,E02001075,7467.038064108318,False
11014,E02001129,E02001244,7522.495139928717,False
11015,E02001129,E02001254,7528.817964742561,False
11016,E02001129,E02001040,7565.54314714879,False
11017,E02001129,E02001167,7571.578811706618,False
11018,E02001129,E02001069,7600.465134522439,False
11019,E02001129,E02006916,7608.177185149113,False
11020,E02001129,E02001041,7657.618094062902,False
11021,E02001129,E02001102,7668.078214035952,True
11022,E02001129,E02001101,7777.065071697186,True
11023,E02001129,E02001248,7815.819659469764,False
11024,E02001129,E02006962,7921.838724306732,False
11025,E02001129,E02001042,8033.063917682754,False
11026,E02001129,E02001076,8058.415883997738,False
11027,E02001129,E02001229,8134.165811162577,False
11028,E02001129,E02001068,8141.663177229211,False
11029,E02001180,E02001180,0.0,True
11030,E02001180,E02001179,898.85055982349,True
11031,E02001180,E02006960,1110.7135691320786,True
11032,E02001180,E02006961,1142.2457919728265,True
11033,E02001180,E02001173,1353.7285135485229,True
11034,E02001180,E02006962,1657.616466739855,True
11035,E02001180,E02006963,1703.5772017260094,True
11036,E02001180,E02001177,1904.3451371968315,True
11037,E02001180,E02006958,2022.9675555337112,True
11038,E02001180,E02001174,2054.522009090312,True
11039,E02001180,E02006959,2090.445394904502,True
11040,E02001180,E02006917,2484.153829267099,False
11041,E02001180,E02006916,2507.168518423372,False
11042,E02001180,E02001167,2722.5879719124628,True
11043,E02001180,E02001259,2767.7611765663964,False
11044,E02001180,E02006957,2922.736395400287,True
11045,E02001180,E02001171,2974.668999182218,True
11046,E02001180,E02006915,3024.1013637416804,False
11047,E02001180,E02006914,3229.505156356807,False
11048,E02001180,E02001261,3301.4843426950856,False
11049,E02001180,E02006902,3313.215775005095,False
11050,E02001180,E02001166,3426.0990605915113,True
11051,E02001180,E02001164,3455.857159260959,True
11052,E02001180,E02001264,3495.0767499050207,False
11053,E02001180,E02001262,3575.6256107393738,False
11054,E02001180,E02006912,3762.816002823608,False
11055,E02001180,E02006913,3770.3617700382233,False
11056,E02001180,E02001063,3829.8062653253896,False
11057,E02001180,E02001176,3835.097218760936,True
11058,E02001180,E02001168,3887.9973653000466,True
11059,E02001180,E02001182,4011.55738504133,True
11060,E02001180,E02001260,4150.296242459719,False
11061,E02001180,E02001072,4242.04670073734,False
11062,E02001180,E02001068,4312.891813080272,False
11063,E02001180,E02001044,4333.818594138724,False
11064,E02001180,E02001052,4368.847481211683,False
11065,E02001180,E02001043,4418.360846397471,False
11066,E02001180,E02001042,4570.901851489776,False
11067,E02001180,E02001073,4608.507529094242,False
11068,E02001180,E02006983,4696.072358139911,False
11069,E02001180,E02001269,4811.232751161947,False
11070,E02001180,E02001062,4840.356259987472,False
11071,E02001180,E02006984,4921.723860223904,False
11072,E02001180,E02001069,5129.090104197235,False
11073,E02001180,E02001041,5191.8409551751565,False
11074,E02001180,E02001266,5193.060575511156,False
11075,E02001180,E02001077,5394.641631221547,False
11076,E02001180,E02001074,5402.962053194239,False
11077,E02001180,E02001165,5499.699643745281,True
11078,E02001180,E02001053,5501.954467982055,False
11079,E02001180,E02001048,5524.895535854425,False
11080,E02001180,E02001162,5545.0534218668045,True
11081,E02001180,E02001050,5562.554095261331,False
11082,E02001180,E02001175,5657.493339035246,True
11083,E02001180,E02001066,5716.476712793677,False
11084,E02001180,E02001183,5723.998857543508,True
11085,E02001180,E02001161,5727.859430318345,True
11086,E02001180,E02001081,5923.7061343069045,False
11087,E02001180,E02001170,6027.1778814664785,True
11088,E02001180,E02001070,6143.951466867537,False
11089,E02001180,E02001079,6145.28683746502,False
11090,E02001180,E02001059,6292.347888412731,False
11091,E02001180,E02001267,6420.440738290173,False
11092,E02001180,E02001181,6509.163449775242,True
11093,E02001180,E02001046,6526.85277079497,False
11094,E02001180,E02001064,6591.239553991813,False
11095,E02001180,E02001076,6624.024482565867,False
11096,E02001180,E02001055,6655.315039452332,False
11097,E02001180,E02001270,6683.709026962089,False
11098,E02001180,E02001038,6734.984227462383,False
11099,E02001180,E02001051,6780.754886237529,False
11100,E02001180,E02001037,6786.654100361997,False
11101,E02001180,E02001083,6790.1611026019955,False
11102,E02001180,E02001045,6834.499800380598,False
11103,E02001180,E02001040,6837.193832721983,False
11104,E02001180,E02001263,6852.383701257806,False
11105,E02001180,E02001039,6992.215148951686,False
11106,E02001180,E02001082,7048.661544072383,False
11107,E02001180,E02001272,7049.930381449867,False
11108,E02001180,E02006985,7089.174068130581,False
11109,E02001180,E02001268,7101.284754650922,False
11110,E02001180,E02001086,7198.079448789825,False
11111,E02001180,E02001056,7224.012791222595,False
11112,E02001180,E02001080,7298.575619665862,False
11113,E02001180,E02001271,7438.682502785597,False
11114,E02001180,E02001276,7530.644518885047,False
11115,E02001180,E02001273,7644.581240828118,False
11116,E02001180,E02001047,7771.214132263034,False
11117,E02001180,E02001084,7801.144208000898,False
11118,E02001180,E02001163,7850.346245562691,True
11119,E02001180,E02001061,7967.941586160106,False
11120,E02001180,E02001067,7980.396946161775,False
11121,E02001180,E02001017,8044.565458636515,False
11122,E02001180,E02001078,8098.520789281984,False
11123,E02001180,E02006986,8124.782823616706,False
11124,E02001180,E02001049,8129.733785519687,False
11125,E02001180,E02001075,8152.518090525318,False
11126,E02001180,E02001159,8160.514577258914,True
11127,E02001180,E02001240,8167.765055805806,False
11128,E02001180,E02001036,8278.289019288293,False
11129,E02001274,E02001274,0.0,True
11130,E02001274,E02001271,1331.5746270478223,True
11131,E02001274,E02001278,1352.192513634725,True
11132,E02001274,E02001273,1616.6644431638465,True
11133,E02001274,E02001279,1743.2319559617174,True
11134,E02001274,E02001277,1744.3484772632526,True
11135,E02001274,E02001270,1882.8809731469291,True
11136,E02001274,E02001272,2723.217046250129,True
11137,E02001274,E02001267,2730.186280169269,True
11138,E02001274,E02001282,2824.248113750984,True
11139,E02001274,E02001266,3213.2536490910948,True
11140,E02001274,E02001091,3233.065126071135,False
11141,E02001274,E02001281,3255.971348667709,True
11142,E02001274,E02001268,3265.4366783247706,True
11143,E02001274,E02001280,3421.2816039402637,True
11144,E02001274,E02001276,3513.9250747524666,True
11145,E02001274,E02001275,3782.526497181903,True
11146,E02001274,E02001269,3850.720066998504,True
11147,E02001274,E02001088,4200.483231415147,False
11148,E02001274,E02001081,4355.4934711320075,False
11149,E02001274,E02001265,4547.284940219891,True
11150,E02001274,E02001284,4578.683346131295,True
11151,E02001274,E02001263,4646.436501850888,True
11152,E02001274,E02001092,4772.11274402622,False
11153,E02001274,E02001283,4860.701769221785,True
11154,E02001274,E02001264,4890.200089837806,True
11155,E02001274,E02001073,5182.9888937777105,False
11156,E02001274,E02001285,5223.70264779319,True
11157,E02001274,E02001261,5229.096613595811,True
11158,E02001274,E02001260,5355.457665940919,True
11159,E02001274,E02001095,5380.494752856861,False
11160,E02001274,E02001077,5444.334935342694,False
11161,E02001274,E02001086,5634.06945122547,False
11162,E02001274,E02001262,5750.208571640669,True
11163,E02001274,E02001286,5754.95411388795,True
11164,E02001274,E02001090,5820.178963415642,False
11165,E02001274,E02001183,6251.739081631906,False
11166,E02001274,E02001083,6297.487439879591,False
11167,E02001274,E02001094,6468.244723923846,False
11168,E02001274,E02001072,6526.336265629526,False
11169,E02001274,E02001093,6529.532871787532,False
11170,E02001274,E02001185,6688.455786541111,False
11171,E02001274,E02001182,6691.436051862688,False
11172,E02001274,E02006963,6769.3128578240085,False
11173,E02001274,E02001181,6932.266013110643,False
11174,E02001274,E02001259,6945.247717611858,True
11175,E02001274,E02001079,6990.0973889973675,False
11176,E02001274,E02001087,7184.008668075613,False
11177,E02001274,E02001082,7315.841638901401,False
11178,E02001274,E02001074,7357.31416900713,False
11179,E02001274,E02006961,7389.829747063653,False
11180,E02001274,E02001186,7457.884038734112,False
11181,E02001274,E02001068,7521.801131703693,False
11182,E02001274,E02001177,7600.209519189413,False
11183,E02001274,E02001211,7767.961494922324,False
11184,E02001274,E02001097,7773.536302603988,False
11185,E02001274,E02001176,7825.520339131704,False
11186,E02001274,E02006962,7900.726377939134,False
11187,E02001274,E02001089,7915.914736254953,False
11188,E02001274,E02006916,7970.367082188784,False
11189,E02001274,E02001084,8103.999651587776,False
11190,E02001274,E02001175,8122.226612085863,False
11191,E02001274,E02001179,8153.518260080292,False
11192,E02001274,E02001096,8270.22600262921,False
11193,E02001274,E02001063,8288.04766643076,False
11194,E02001274,E02001180,8362.344980272566,False
11195,E02001274,E02001069,8367.83951720298,False
11196,E02001274,E02001080,8777.859553718656,False
11197,E02001274,E02006917,8787.057911494318,False
11198,E02001274,E02006914,8813.568982813966,False
11199,E02001274,E02006960,8859.014224047949,False
11200,E02001274,E02001076,8873.146266173666,False
11201,E02001274,E02001214,8886.390551135622,False
11202,E02001274,E02001174,8953.267298311337,False
11203,E02001274,E02001170,9033.056282007969,False
11204,E02001274,E02001222,9166.926804843046,False
11205,E02001274,E02001085,9230.315756785929,False
11206,E02001274,E02001171,9269.513186230017,False
11207,E02001274,E02001070,9330.193376398103,False
11208,E02001274,E02001169,9474.959145929595,False
11209,E02001274,E02001199,9519.741578909685,False
11210,E02001274,E02001173,9561.075493942872,False
11211,E02001274,E02001168,9600.60622208194,False
11212,E02001274,E02001208,9620.242222580007,False
11213,E02001274,E02001066,9724.653180407371,False
11214,E02001274,E02006959,9767.505398964906,False
11215,E02001274,E02006912,9956.624132838806,False
11216,E02001274,E02001062,9973.585653905364,False
11217,E02001274,E02001078,10007.31056741954,False
11218,E02001274,E02001194,10024.777467321212,False
11219,E02001274,E02006958,10319.428645028436,False
11220,E02001274,E02006902,10338.371651893718,False
11221,E02001274,E02001226,10376.143955773818,False
11222,E02001274,E02001204,10447.38758965382,False
11223,E02001274,E02001165,10483.090128576603,False
11224,E02001274,E02006985,10561.174265239031,False
11225,E02001274,E02001216,10569.186555352824,False
11226,E02001274,E02001315,10595.024949390028,False
11227,E02001324,E02001324,0.0,True
11228,E02001324,E02001325,1114.749472516682,True
11229,E02001324,E02001321,2185.6628875502965,True
11230,E02001324,E02001326,2927.272376446911,True
11231,E02001324,E02001322,3241.313461963644,True
11232,E02001324,E02001319,3813.1419189986464,True
11233,E02001324,E02001312,3977.7781643832377,True
11234,E02001324,E02001318,4237.12818343367,True
11235,E02001324,E02001310,4507.741046696988,True
11236,E02001324,E02001323,4876.859442649844,True
11237,E02001324,E02001306,5679.034208966426,True
11238,E02001324,E02001316,5812.379351572998,True
11239,E02001324,E02001313,6018.873120083139,True
11240,E02001324,E02001302,6297.025430946071,True
11241,E02001324,E02001305,6379.057007356671,True
11242,E02001324,E02001299,6617.314368874094,True
11243,E02001324,E02001320,6721.545739153624,True
11244,E02001324,E02001298,6751.769692680922,True
11245,E02001324,E02001307,6958.935078626926,True
11246,E02001324,E02001301,7428.155510548382,True
11247,E02001324,E02001317,7553.070780183628,True
11248,E02001324,E02001309,7667.54268021104,True
11249,E02001324,E02001018,7770.568719133713,False
11250,E02001324,E02001295,7777.560699647209,True
11251,E02001324,E02001300,8120.455287359147,True
11252,E02001324,E02001304,8387.754201087797,True
11253,E02001324,E02001294,8578.385101665732,True
11254,E02001324,E02001293,8980.215474279745,True
11255,E02001324,E02001303,9074.202470212838,True
11256,E02001324,E02001308,9192.08842182148,True
11257,E02001324,E02001296,9212.21524757026,True
11258,E02001324,E02001292,9455.071836472633,True
11259,E02001324,E02001014,9465.106596692382,False
11260,E02001324,E02001315,9471.351182166823,True
11261,E02001324,E02001314,9665.147841564867,True
11262,E02001324,E02001297,9959.606700733755,True
11263,E02001324,E02001291,10103.74229560923,True
11264,E02001324,E02001311,10467.552743231265,True
11265,E02001324,E02001011,10504.38744577192,False
11266,E02001324,E02001186,10667.20976443736,False
11267,E02001324,E02001013,11031.543094856745,False
11268,E02001324,E02001290,11455.379054463569,True
11269,E02001324,E02001288,12038.381568671166,True
11270,E02001324,E02000997,12113.439783232954,False
11271,E02001324,E02001009,12186.034401181058,False
11272,E02001324,E02001185,12227.051223753517,False
11273,E02001324,E02001289,12331.827896886754,True
11274,E02001324,E02001160,12409.209026881192,False
11275,E02001324,E02001169,12442.25198719469,False
11276,E02001324,E02000992,12783.377588256775,False
11277,E02001324,E02001157,13088.159980254017,False
11278,E02001324,E02001003,13137.058690051108,False
11279,E02001324,E02001006,13777.641882686985,False
11280,E02001324,E02001158,13806.218136237743,False
11281,E02001324,E02001287,13861.760506479815,True
11282,E02001324,E02001265,13924.110366586348,False
11283,E02001324,E02001016,13996.88942492128,False
11284,E02001324,E02001008,14061.740423061188,False
11285,E02001324,E02000987,14211.583305900938,False
11286,E02001324,E02001001,14224.943630045644,False
11287,E02001324,E02001181,14348.870573120155,False
11288,E02001324,E02001012,14381.32606510396,False
11289,E02001324,E02000990,14385.262945087952,False
11290,E02001324,E02001163,14451.1134867192,False
11291,E02001324,E02001275,14483.707953433206,False
11292,E02001324,E02001004,14541.451495003896,False
11293,E02001324,E02000995,14822.582506895473,False
11294,E02001324,E02001263,14965.218866839616,False
11295,E02001324,E02001170,15097.7929005411,False
11296,E02001324,E02000998,15215.82176004573,False
11297,E02001035,E02001035,0.0,True
11298,E02001035,E02001031,1712.182035675817,True
11299,E02001035,E02001039,1741.9339045564136,True
11300,E02001035,E02001040,1936.7657242022956,True
11301,E02001035,E02001038,2628.7326135535764,True
11302,E02001035,E02001153,2946.6316529597207,False
11303,E02001035,E02001150,2987.8079608082417,False
11304,E02001035,E02001033,3138.5668065348227,True
11305,E02001035,E02001029,3429.1071411341686,True
11306,E02001035,E02001041,3431.244668174023,True
11307,E02001035,E02001048,3730.014138405365,False
11308,E02001035,E02001026,3877.232871122291,True
11309,E02001035,E02001155,3923.8240113715606,False
11310,E02001035,E02001037,3992.70561201733,True
11311,E02001035,E02001045,4053.0612169321817,False
11312,E02001035,E02001042,4091.712372545742,True
11313,E02001035,E02001151,4141.210114886315,False
11314,E02001035,E02001149,4246.00088999322,False
11315,E02001035,E02001034,4464.537737803205,True
11316,E02001035,E02001044,4467.263162605348,True
11317,E02001035,E02001025,4474.60787444104,True
11318,E02001035,E02001032,4535.813216096827,True
11319,E02001035,E02001027,4643.668033770429,True
11320,E02001035,E02001043,4730.274705213477,True
11321,E02001035,E02001036,4902.051061568589,True
11322,E02001035,E02001046,5337.175165177913,False
11323,E02001035,E02001156,5561.5636568566415,False
11324,E02001035,E02001152,5579.8886908507475,False
11325,E02001035,E02001166,5642.838615168746,False
11326,E02001035,E02001154,5846.801423447444,False
11327,E02001035,E02001028,5862.108913910877,True
11328,E02001035,E02001167,5900.7834411794065,False
11329,E02001035,E02001023,6038.382854528402,True
11330,E02001035,E02001052,6061.984901250052,False
11331,E02001035,E02001050,6106.891031537194,False
11332,E02001035,E02001164,6145.339855962653,False
11333,E02001035,E02001161,6266.348964488521,False
11334,E02001035,E02001024,6357.941134259287,True
11335,E02001035,E02006957,6490.763560146388,False
11336,E02001035,E02001022,6507.473780902342,True
11337,E02001035,E02001030,6513.560114353175,True
11338,E02001035,E02001148,6563.273272245314,False
11339,E02001035,E02001047,6715.08350679818,False
11340,E02001035,E02001007,6983.69543684128,False
11341,E02001035,E02001142,7017.783046567665,False
11342,E02001035,E02006958,7065.112284519493,False
11343,E02001035,E02001162,7113.050190629727,False
11344,E02001035,E02001112,7134.439205765078,False
11345,E02001035,E02001017,7188.695871525235,False
11346,E02001035,E02001051,7209.052579752264,False
11347,E02001035,E02006915,7230.3611125907155,False
11348,E02001035,E02001173,7297.607199729133,False
11349,E02001035,E02001107,7475.143508492501,False
11350,E02001035,E02001053,7504.748739546215,False
11351,E02001035,E02006913,7647.006517326031,False
11352,E02001035,E02001171,7734.845030526172,False
11353,E02001035,E02001168,7809.538297263526,False
11354,E02001035,E02001174,7838.097079415213,False
11355,E02001035,E02001138,7920.668962838248,False
11356,E02001035,E02001165,8040.896726093651,False
11357,E02001035,E02001049,8067.7651868663725,False
11358,E02001035,E02006959,8209.507491225164,False
11359,E02001035,E02001125,8212.1762344503,False
11360,E02001035,E02001002,8240.390643673742,False
11361,E02001035,E02001114,8326.88327049217,False
11362,E02001035,E02001021,8417.292056225244,True
11363,E02001035,E02001137,8446.447979135182,False
11364,E02001035,E02001105,8544.216284542805,False
11365,E02001035,E02001140,8547.67037381171,False
11366,E02001035,E02001101,8575.725247710145,False
11367,E02001035,E02006960,8609.155314392696,False
11368,E02001035,E02001180,8622.244581346416,False
11369,E02001035,E02001179,8631.659658252305,False
11370,E02001035,E02000996,8651.591648285275,False
11371,E02001035,E02001020,8674.70143865534,True
11372,E02001035,E02001146,8686.119267282334,False
11373,E02001035,E02006902,8733.048898423896,False
11374,E02001035,E02001015,8747.539037052078,False
11375,E02001035,E02001147,8757.478432932136,False
11376,E02001035,E02001010,8786.617177062784,False
11377,E02001035,E02001159,8812.922008239342,False
11378,E02001035,E02006983,8819.524999438827,False
11379,E02001035,E02001055,8905.642491306082,False
11380,E02001035,E02001141,8907.244065512805,False
11381,E02001035,E02001129,9026.03855071549,False
11382,E02001035,E02001124,9167.197852937374,False
11383,E02001035,E02001177,9174.58844588431,False
11384,E02001035,E02007000,9284.23099241892,False
11385,E02001035,E02001113,9343.638353763115,False
11386,E02001035,E02000989,9477.158401395824,False
11387,E02001035,E02001000,9587.972955627973,False
11388,E02001035,E02001176,9591.838786040787,False
11389,E02001035,E02001128,9633.7138203847,False
11390,E02001035,E02006917,9656.824442543062,False
11391,E02001035,E02006912,9703.63768711107,False
11392,E02001035,E02006984,9704.43915609989,False
11393,E02001035,E02001163,9723.940789747929,False
11394,E02001035,E02006961,9746.994642092994,False
11395,E02001035,E02006962,9781.237458848607,False
11396,E02001035,E02001131,9926.18040586792,False
11397,E02001224,E02001224,0.0,True
11398,E02001224,E02001215,1989.5894971889304,True
11399,E02001224,E02001221,2158.716519116692,True
11400,E02001224,E02001217,2696.3575647630105,True
11401,E02001224,E02001206,2970.386219329709,True
11402,E02001224,E02001207,3150.227819452977,True
11403,E02001224,E02001219,3572.024320897191,True
11404,E02001224,E02001210,3798.338565561411,True
11405,E02001224,E02001213,4336.919396412841,True
11406,E02001224,E02001198,4617.056355935162,True
11407,E02001224,E02001223,4629.874804962219,True
11408,E02001224,E02001203,4898.028811787327,True
11409,E02001224,E02001201,5330.064231086982,True
11410,E02001224,E02001205,5369.34872543826,True
11411,E02001224,E02001196,5394.761721620561,True
11412,E02001224,E02001209,5710.46569042008,True
11413,E02001224,E02001218,5864.765796237518,True
11414,E02001224,E02001228,6344.670488491074,True
11415,E02001224,E02001212,6507.612593233851,True
11416,E02001224,E02001191,6527.47209648404,True
11417,E02001224,E02001200,6546.886587137367,True
11418,E02001224,E02001195,6580.565762478971,True
11419,E02001224,E02001227,6583.969786565045,True
11420,E02001224,E02001202,6854.298701439001,True
11421,E02001224,E02001225,7287.874475785555,True
11422,E02001224,E02001258,7313.858079542751,False
11423,E02001224,E02001190,7553.946528379806,True
11424,E02001224,E02001193,7637.643276111493,True
11425,E02001224,E02001216,7793.225294638093,True
11426,E02001224,E02001204,7916.193301341875,True
11427,E02001224,E02001197,7973.701109155731,True
11428,E02001224,E02001257,8020.069754961984,False
11429,E02001224,E02001220,8024.093754848588,True
11430,E02001224,E02001189,8529.56373366994,True
11431,E02001224,E02001256,8601.320199259593,False
11432,E02001224,E02001208,8612.007567402652,True
11433,E02001224,E02001226,9093.006436742478,True
11434,E02001224,E02001192,9104.21278791395,True
11435,E02001224,E02001199,9146.450349593177,True
11436,E02001224,E02001254,9204.915758753024,False
11437,E02001224,E02001253,9215.845539362916,False
11438,E02001224,E02001250,9381.425519372884,False
11439,E02001224,E02001194,9429.461492015384,True
11440,E02001224,E02001214,9459.831250074316,True
11441,E02001224,E02001187,9536.254944688137,True
11442,E02001224,E02001255,9699.510455155736,False
11443,E02001224,E02001249,9773.038453332008,False
11444,E02001224,E02001222,9829.234488673512,True
11445,E02001224,E02001188,9833.894518108023,True
11446,E02001224,E02001248,10033.25246796372,False
11447,E02001224,E02001252,10305.9641196933,False
11448,E02001224,E02001085,10340.488179158723,False
11449,E02001224,E02001089,10462.049840176358,False
